1929 (1-я),★ «Крылья»,Paramount Pictures; Famous Players-Lasky,                Люсьен Хаббард, 
1929 (1-я),«Рэкет»,Caddo; Paramount,                Говард Хьюз, 
1929 (1-я),«Седьмое небо»,Fox Film Corporation,                Уильям Фокс, 
1930-I (2-я),★ «Бродвейская мелодия»,Metro-Goldwyn-Mayer,                Ирвинг Талберг; Лоуренс Уэйнгартен, 
1930-I (2-я),«Алиби»,Feature Productions; United Artists,                Роланд Уэст, 
1930-I (2-я),«Голливудское ревю 1929 года»,Metro-Goldwyn-Mayer,                Гарри Рапф, 
1930-I (2-я),«В старой Аризоне»,Fox Film Corporation,                Уинфилд Шихэн, 
1930-I (2-я),«Патриот»,Paramount Pictures,                Эрнст Любич, 
1930-II (3-я),★ «На западном фронте без перемен»,Universal,                Карл Леммле-мл., 
1930-II (3-я),«Казённый дом»,Metro-Goldwyn-Mayer,                Ирвинг Талберг, 
1930-II (3-я),«Дизраэли»,Warner Bros.,                Джек Уорнер; Дэррил Фрэнсис Занук, 
1930-II (3-я),«Парад любви»,Paramount,                Эрнст Любич, 
